"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CHARACTER_OCTET_LENGTH","NUMERIC_PRECISION","NUMERIC_PRECISION_RADIX","NUMERIC_SCALE","DATETIME_PRECISION","INTERVAL_TYPE","INTERVAL_PRECISION","CHARACTER_SET_CATALOG","CHARACTER_SET_SCHEMA","CHARACTER_SET_NAME","COLLATION_CATALOG","COLLATION_SCHEMA","COLLATION_NAME","DOMAIN_CATALOG","DOMAIN_SCHEMA","DOMAIN_NAME","UDT_CATALOG","UDT_SCHEMA","UDT_NAME","SCOPE_CATALOG","SCOPE_SCHEMA","SCOPE_NAME","MAXIMUM_CARDINALITY","DTD_IDENTIFIER","IS_SELF_REFERENCING","IS_IDENTITY","IDENTITY_GENERATION","IDENTITY_START","IDENTITY_INCREMENT","IDENTITY_MAXIMUM","IDENTITY_MINIMUM","IDENTITY_CYCLE","COMMENT"
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","UDT_SCHEMA","27","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","DOMAIN_NAME","25","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","GEN_PHASE","DATASETS_0","ID_MODEL_RUN","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL_TMP","DESC_MODEL","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","SETCONNECTION_CONNECTIONS","DES_SETCONNECTION_CONNECTION","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","DT_LOAD","11","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","GEN_PHASE","DATASETS_0","DESC","7","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","TABLE_SCHEMA","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","TABLE_NAME","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","COD_PATH_1","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","GEN_PHASE","DATASETS_0","COD_SETCONNECTION","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","SCOPE_SCHEMA","30","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS","ID_MODEL_RUN","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","NUMERIC_PRECISION","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS","ID_MODEL_RUN","7","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","COLUMN_DEFAULT","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL_LOAD_RUNS","ID_MODEL_RUN","6","","YES","TEXT","32","128","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS","DT_LOAD","10","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_TMP","ID_ORDER","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","SCOPE_NAME","31","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","NUMERIC_PRECISION","11","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","CHARACTER_SET_CATALOG","17","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","COLUMN_NAME","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","COLLATION_SCHEMA","21","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS","COD_TYPE","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","CHARACTER_OCTET_LENGTH","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS_TMP","DESC","5","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","GEN_PHASE","DATASETS_0","DT_MODEL_LOAD","9","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL","COD_PROJECT","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","IDENTITY_MINIMUM","40","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_TMP","COD_COLUMN_NAME_TARGET","5","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IS_SELF_REFERENCING","34","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS_TMP","COD_CONNECTION","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","DATA_TYPE","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","SCOPE_SCHEMA","30","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IDENTITY_START","37","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","ID_MODEL_RUN","9","","YES","TEXT","32","128","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","DATA_TYPE","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_TMP","COD_DATASET_ORIGIN","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENTS","ID_MODEL_RUN","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","COD_AREA_PHASE","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_TMP","COD_TYPE","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_TMP","COD_MODEL","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS_TMP","TARGET_FINAL_COD_NAME","7","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS","ID_MODEL_RUN","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENT_CONNECTIONS","COD_CONNECTION","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_TMP","DESC","7","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENT_CONNECTIONS_TMP","COD_ENVIRONMENT","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","UDT_NAME","28","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","COD_CONNECTION","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENTS_TMP","WAREHOUSE_NAME","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS_TMP","ID","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS_TMP","COD_DATASET_CHILD","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","GEN_PHASE","DATASETS_0","COD_DATASET_ORIGIN","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","TABLE_NAME","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS","COD_DATASET_NAME","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","SETCONNECTION_CONNECTIONS","COD_CONNECTION","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","DOMAIN_SCHEMA","24","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL_LOAD_RUNS","COD_MODEL","2","","YES","TEXT","7","28","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS","COD_DATASET_CHILD","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","ORDINAL_POSITION","5","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","CHARACTER_SET_CATALOG","17","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IDENTITY_CYCLE","41","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IDENTITY_MAXIMUM","39","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL_TMP","COD_MODEL","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","COMMENT","42","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","CHARACTER_OCTET_LENGTH","10","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS","COD_DATASET","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS","COD_COLUMN_NAME_TARGET","5","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","CHARACTER_SET_SCHEMA","18","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","DT_MODEL_LOAD","10","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","ID_MODEL_RUN","9","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","DATETIME_PRECISION","14","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","DOMAIN_NAME","25","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENT_CONNECTIONS","DESC_ENVIRONMENT_CONNECTION","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
